rank,group,ntaxa,parent,nH2O,ZC,nC
genus,Suturavirus,1,Plectroviridae,-0.868584,-0.256974,5.488857
genus,Pseudaminobacter,6,Phyllobacteriaceae,-0.731479,-0.145323,4.840992
genus,Betatorquevirus,16,Anelloviridae,-0.897457,-0.122963,5.27176
genus,Roseivivax,13,Rhodobacteraceae,-0.736715,-0.129175,4.800236
genus,Orthohantavirus,35,Hantaviridae,-0.784802,-0.167116,5.058097
genus,Alphainfluenzavirus,7,Orthomyxoviridae,-0.774001,-0.114867,4.987671
genus,Thermicanus,1,Bacillales Family X. Incertae Sedis,-0.748053,-0.189988,5.082838
genus,Ramlibacter,24,Comamonadaceae,-0.733292,-0.138276,4.815633
genus,Alkalibacillus,4,Bacillaceae,-0.741,-0.164395,5.015578
genus,Filobacillus,1,Bacillaceae,-0.757757,-0.180947,5.09177
genus,Dyadobacter,28,Cytophagaceae,-0.77789,-0.170168,5.042477
genus,Norovirus,14,Caliciviridae,-0.777647,-0.130884,4.91945
genus,Methylotuvimicrobium,4,Methylococcaceae,-0.749615,-0.1627,4.992557
genus,Okavirus,2,Roniviridae,-0.856728,-0.137522,5.091791
genus,Frigoribacterium,40,Microbacteriaceae,-0.697165,-0.124308,4.696571
genus,Halobacteriovorax,8,Halobacteriovoraceae,-0.747525,-0.18359,5.082656
genus,Raphidovirus,1,Phycodnaviridae,-0.781307,-0.168789,5.184967
genus,Pefuambidensovirus,1,Parvoviridae,-0.799082,-0.114084,5.001766
genus,Pseudoglutamicibacter,3,Micrococcaceae,-0.715117,-0.127222,4.790987
genus,Tetrasphaera,7,Intrasporangiaceae,-0.719315,-0.125727,4.75612
genus,Thermohalobacter,1,Clostridiaceae,-0.677628,-0.22795,5.111186
genus,Alkalibacterium,11,Carnobacteriaceae,-0.740709,-0.17271,5.037719
genus,Papillibacter,1,Oscillospiraceae,-0.721714,-0.163757,4.908437
genus,Austwickia,1,Dermatophilaceae,-0.710146,-0.125614,4.748688
genus,Schleiferilactobacillus,4,Lactobacillaceae,-0.761194,-0.164772,4.972948
genus,Chloroherpeton,1,Chlorobiaceae,-0.753182,-0.175824,5.030809
genus,Coprobacillus,38,Coprobacillaceae,-0.755655,-0.184732,5.146863
genus,Catenibacterium,9,Coprobacillaceae,-0.758338,-0.181684,5.082718
genus,Rummeliibacillus,9,Planococcaceae,-0.731162,-0.197228,5.068447
genus,Methanomethylovorans,1,Methanosarcinaceae,-0.720333,-0.178335,4.986023
genus,Cryomorpha,1,Cryomorphaceae,-0.782318,-0.16539,5.041202
genus,Aequorivita,17,Flavobacteriaceae,-0.769522,-0.182984,5.089938
genus,Candidatus Blochmannia,8,Enterobacteriaceae,-0.73784,-0.209649,5.12947
genus,Cheravirus,5,Secoviridae,-0.818781,-0.16251,5.047631
genus,Phycicoccus,19,Intrasporangiaceae,-0.715785,-0.116645,4.723295
genus,Stanieria,3,Dermocarpellaceae,-0.738887,-0.179174,5.041588
genus,Xenococcus,1,Xenococcaceae,-0.743424,-0.165964,5.004963
genus,Geitlerinema,4,Coleofasciculaceae,-0.765609,-0.138681,4.959674
genus,Solobacterium,1,Erysipelotrichaceae,-0.751261,-0.181852,5.069042
genus,Gloeocapsa,2,Chroococcaceae,-0.744963,-0.170339,5.003379
genus,Cyanobacterium,4,Geminocystaceae,-0.74183,-0.176343,5.050759
genus,Maculavirus,6,Tymoviridae,-0.825343,-0.16937,5.041808
genus,Thermopolyspora,1,Streptosporangiaceae,-0.716743,-0.124857,4.769979
genus,Oscillochloris,3,Oscillochloridaceae,-0.730945,-0.153899,4.906127
genus,Streptomonospora,7,Nocardiopsaceae,-0.713907,-0.101848,4.705113
genus,Tenacibaculum,32,Flavobacteriaceae,-0.759572,-0.190248,5.113454
genus,Picobirnavirus,8,Picobirnaviridae,-0.833644,-0.111236,5.022983
genus,Seadornavirus,3,Reoviridae,-0.74358,-0.143147,4.977574
genus,Mandarivirus,2,Alphaflexiviridae,-0.815545,-0.126489,5.010872
genus,Streptacidiphilus,16,Streptomycetaceae,-0.720273,-0.115777,4.717274
genus,Desulfohalotomaculum,2,Peptococcaceae,-0.701876,-0.189792,4.983112
genus,Methylibium,10,,-0.730898,-0.137867,4.814629
genus,Dellaglioa,1,Lactobacillaceae,-0.716986,-0.189358,5.01884
genus,Anaerostipes,13,Lachnospiraceae,-0.730873,-0.176444,5.025079
genus,Methylosarcina,1,Methylococcaceae,-0.755596,-0.155594,4.96694
genus,Pelistega,6,Alcaligenaceae,-0.740302,-0.17411,4.982445
genus,Sapovirus,7,Caliciviridae,-0.793989,-0.119258,4.863367
genus,Pseudoflavonifractor,33,Oscillospiraceae,-0.748437,-0.145512,4.891644
genus,Ensifer,59,Rhizobiaceae,-0.732826,-0.147773,4.8526
genus,Thioalkalivibrio,80,Ectothiorhodospiraceae,-0.758209,-0.113572,4.858452
genus,Solendovirus,2,Caulimoviridae,-0.736602,-0.194923,5.285459
genus,Opitutus,3,Opitutaceae,-0.753953,-0.145247,4.876029
genus,Anabaenopsis,2,Aphanizomenonaceae,-0.743359,-0.169301,5.003053
genus,Equispumavirus,1,Retroviridae,-0.807082,-0.146233,5.089133
genus,Anaerovorax,2,Clostridiales Family XIII. Incertae Sedis,-0.719822,-0.194475,5.046416
genus,Bisgaardia,1,Pasteurellaceae,-0.733616,-0.187414,5.053253
genus,Jeotgalicoccus,13,Staphylococcaceae,-0.740379,-0.181025,5.045598
genus,Agreia,10,Microbacteriaceae,-0.703257,-0.140983,4.761285
genus,Alishewanella,9,Alteromonadaceae,-0.739419,-0.165797,4.952617
genus,Muricauda,37,Flavobacteriaceae,-0.781515,-0.172302,5.072671
genus,Kineosphaera,1,Dermatophilaceae,-0.709704,-0.118556,4.71484
genus,Defluviicoccus,1,Rhodospirillaceae,-0.732584,-0.137565,4.832552
genus,Gammabaculovirus,3,Baculoviridae,-0.807762,-0.160539,5.190205
genus,Ignatzschineria,6,,-0.738706,-0.180379,5.012616
genus,Seinonella,1,Thermoactinomycetaceae,-0.756098,-0.186732,5.105226
genus,Propionispora,4,Sporomusaceae,-0.707639,-0.186146,4.95572
genus,Pseudoramibacter,3,Eubacteriaceae,-0.720719,-0.154337,4.952408
genus,Ascovirus,6,Ascoviridae,-0.773163,-0.116238,4.977825
genus,Geoglobus,1,Archaeoglobaceae,-0.73206,-0.189474,5.058759
genus,Candidatus Carsonella,3,Halomonadaceae,-0.751092,-0.326504,5.492403
genus,Tepidimonas,9,,-0.745596,-0.138293,4.849291
genus,Alkaliphilus,10,Clostridiaceae,-0.707385,-0.209334,5.074353
genus,Myohalovirus,2,Myoviridae,-0.799787,-0.026276,4.793782
genus,Zybavirus,1,Amalgaviridae,-0.86867,-0.177966,5.317597
genus,Parasporobacterium,1,Lachnospiraceae,-0.724521,-0.182851,5.00447
genus,Desulfotignum,3,Desulfobacteraceae,-0.742724,-0.1759,4.98676
genus,Biquartavirus,2,Myoviridae,-0.803842,-0.133936,5.029984
genus,Anulavirus,3,Bromoviridae,-0.787073,-0.140608,4.99975
genus,Caloranaerobacter,4,Clostridiaceae,-0.682559,-0.229835,5.128843
genus,Actinopolymorpha,6,Actinopolymorphaceae,-0.734676,-0.114804,4.771208
genus,Denitrovibrio,1,Deferribacteraceae,-0.734569,-0.179071,5.009886
genus,Teschovirus,1,Picornaviridae,-0.838408,-0.146662,5.039512
genus,Oscillatoria,5,Oscillatoriaceae,-0.746976,-0.153463,4.953808
genus,Bulleidia,3,Erysipelotrichaceae,-0.742845,-0.186426,5.106644
genus,Anaerorhabdus,1,Erysipelotrichaceae,-0.735471,-0.202908,5.102365
genus,Filomicrobium,3,Hyphomicrobiaceae,-0.726044,-0.145002,4.850017
genus,Rhodobaca,3,Rhodobacteraceae,-0.734539,-0.140827,4.83046
genus,Subtercola,6,Microbacteriaceae,-0.700207,-0.140017,4.745971
genus,Salana,1,Beutenbergiaceae,-0.704644,-0.118646,4.692661
genus,Salemvirus,1,Paramyxoviridae,-0.732666,-0.166999,5.015645
genus,Methylocella,3,Beijerinckiaceae,-0.717285,-0.146329,4.840219
genus,Roseiflexus,3,Roseiflexaceae,-0.72784,-0.153223,4.898502
genus,Ferrimicrobium,1,Acidimicrobiaceae,-0.710403,-0.146426,4.83557
genus,Pannonibacter,11,Stappiaceae,-0.71544,-0.149179,4.80759
genus,Roseinatronobacter,3,Rhodobacteraceae,-0.727666,-0.146494,4.852289
genus,Ferlavirus,1,Paramyxoviridae,-0.683217,-0.158415,4.909194
genus,Okibacterium,1,Microbacteriaceae,-0.705436,-0.130257,4.737455
genus,Frederiksenia,1,Pasteurellaceae,-0.743593,-0.176744,5.013652
genus,Brackiella,1,Alcaligenaceae,-0.752848,-0.159263,4.970053
genus,Roseomonas,52,Acetobacteraceae,-0.719337,-0.136789,4.759616
genus,Ornithinimicrobium,16,Ornithinimicrobiaceae,-0.716623,-0.114238,4.730005
genus,Thiolinea,1,Thiolinaceae,-0.749921,-0.160974,4.967395
genus,Thiofilum,1,Thiofilaceae,-0.744796,-0.163797,4.966543
genus,Halodesulfovibrio,5,Desulfovibrionaceae,-0.725249,-0.169567,4.943101
genus,Thiobaca,1,Chromatiaceae,-0.739068,-0.138479,4.883214
genus,Versovirus,1,Inoviridae,-0.777646,-0.145674,4.984542
genus,Villovirus,2,Inoviridae,-0.8147,-0.145311,4.994069
genus,Salterprovirus,1,Halspiviridae,-0.788319,-0.15298,5.045777
genus,Gammapleolipovirus,1,Pleolipoviridae,-0.761744,-0.111128,4.943382
genus,Catelliglobosispora,1,Micromonosporaceae,-0.729808,-0.13692,4.786276
genus,Citrivirus,1,Betaflexiviridae,-0.837374,-0.139629,5.142331
genus,Mycoflexivirus,1,Gammaflexiviridae,-0.822303,-0.121672,4.975421
genus,Mesobacillus,9,Bacillaceae,-0.738582,-0.18997,5.041764
genus,Halobiforma,4,Natrialbaceae,-0.761623,-0.0735,4.77554
genus,Triavirus,13,Siphoviridae,-0.764981,-0.14949,5.088821
genus,Deltabaculovirus,1,Baculoviridae,-0.781655,-0.126082,5.029246
genus,Limnobacter,8,Burkholderiaceae,-0.734592,-0.156397,4.901674
genus,Candidatus Glomeribacter,2,Burkholderiaceae,-0.74485,-0.149419,4.934535
genus,Hydrogenothermus,1,Hydrogenothermaceae,-0.71398,-0.250096,5.234114
genus,Caldilinea,1,Caldilineaceae,-0.767229,-0.157926,4.946988
genus,Methylocapsa,5,Beijerinckiaceae,-0.721893,-0.155761,4.808722
genus,Gammapolyomavirus,9,Polyomaviridae,-0.768631,-0.107562,4.883081
genus,Leisingera,21,Rhodobacteraceae,-0.740258,-0.136602,4.821329
genus,Olsenella,43,Atopobiaceae,-0.731907,-0.120624,4.785573
genus,Betasatellite,123,Tolecusatellitidae,-0.779586,-0.1942,5.200075
genus,Cypovirus,8,Reoviridae,-0.796522,-0.130564,5.062512
genus,Jeotgalibacillus,10,Planococcaceae,-0.743227,-0.17822,5.025766
genus,Knoellia,9,Intrasporangiaceae,-0.708387,-0.119111,4.723644
genus,Atopobacter,3,Carnobacteriaceae,-0.722887,-0.186125,5.059248
genus,Zeavirus,1,Tombusviridae,-0.739042,-0.157071,4.971257
genus,Thalassomonas,4,Colwelliaceae,-0.741958,-0.155692,4.950648
genus,Ectobacillus,3,Bacillaceae,-0.743522,-0.193553,5.064365
genus,Candidatus Hamiltonella,1,Enterobacteriaceae,-0.74362,-0.169031,5.03773
genus,Candidatus Regiella,1,Enterobacteriaceae,-0.73072,-0.168662,5.006031
genus,Isoptericola,11,Promicromonosporaceae,-0.714807,-0.110156,4.693649
genus,Geovibrio,2,Deferribacteraceae,-0.738878,-0.170717,4.988119
genus,Shimazuella,3,Thermoactinomycetaceae,-0.738615,-0.190022,5.083375
genus,Lachnobacterium,1,Lachnospiraceae,-0.732788,-0.188608,5.089927
genus,Oleiphilus,25,Oleiphilaceae,-0.744043,-0.154076,4.975806
genus,Thermomonas,10,Xanthomonadaceae,-0.735103,-0.132403,4.819632
genus,Isobaculum,1,Carnobacteriaceae,-0.726257,-0.198311,5.057509
genus,Selenihalanaerobacter,1,Halobacteroidaceae,-0.680291,-0.199355,5.031136
genus,Salegentibacter,18,Flavobacteriaceae,-0.77904,-0.176417,5.10385
genus,Filifactor,1,Peptostreptococcaceae,-0.731069,-0.191194,5.092138
genus,Bdellomicrovirus,1,Microviridae,-0.818611,-0.102798,5.036042
genus,Proboscivirus,3,Herpesviridae,-0.805438,-0.138877,5.020394
genus,Avenavirus,1,Tombusviridae,-0.739448,-0.16241,4.913918
genus,Phocoenobacter,1,Pasteurellaceae,-0.732458,-0.179652,5.024122
genus,Dendrosporobacter,1,Sporomusaceae,-0.707789,-0.182224,4.929334
genus,Halorhabdus,9,Haloarculaceae,-0.755873,-0.083427,4.783997
genus,Salinibacter,4,Rhodothermaceae,-0.770912,-0.089411,4.848117
genus,Azonexus,3,Azonexaceae,-0.718995,-0.158567,4.8657
genus,Azospira,6,Rhodocyclaceae,-0.731401,-0.150263,4.872777
genus,Azovibrio,1,Rhodocyclaceae,-0.736849,-0.147268,4.875952
genus,Halopiger,6,Natrialbaceae,-0.762868,-0.076293,4.780922
genus,Sulfuricurvum,6,Thiovulaceae,-0.689076,-0.191135,5.016428
genus,Apilactobacillus,11,Lactobacillaceae,-0.747299,-0.168347,5.027884
genus,Gammapartitivirus,9,Partitiviridae,-0.871562,-0.117472,5.044556
genus,Marinitoga,13,Petrotogaceae,-0.744614,-0.239188,5.243617
genus,Halonatronum,1,Halobacteroidaceae,-0.701829,-0.197322,5.066179
genus,Plantibacter,22,Microbacteriaceae,-0.704495,-0.136392,4.74385
genus,Cyprinivirus,4,Alloherpesviridae,-0.780486,-0.110547,4.911341
genus,Tiilvirus,1,Autographiviridae,-0.780978,-0.093259,4.867753
genus,Beetrevirus,4,Siphoviridae,-0.750345,-0.103099,4.839982
genus,Xenophilus,4,Comamonadaceae,-0.729573,-0.123453,4.810413
genus,Pigmentiphaga,10,Alcaligenaceae,-0.731933,-0.138736,4.816443
genus,Pseudopedobacter,1,Sphingobacteriaceae,-0.772817,-0.181465,5.09006
genus,Dichorhavirus,4,Rhabdoviridae,-0.760695,-0.13689,4.953289
genus,Pararubulavirus,9,Paramyxoviridae,-0.725024,-0.162969,4.978681
genus,Paucilactobacillus,8,Lactobacillaceae,-0.737427,-0.172125,4.99738
genus,Alkalimonas,1,,-0.766235,-0.151562,4.971765
genus,Desulforegula,1,Desulfobacteraceae,-0.722677,-0.178749,4.978912
genus,Oceanicaulis,7,Maricaulaceae,-0.730953,-0.127915,4.803611
genus,Alysiella,3,Neisseriaceae,-0.743133,-0.159913,4.950189
genus,Conchiformibius,3,Neisseriaceae,-0.756381,-0.14212,4.913365
genus,Kozakia,1,Acetobacteraceae,-0.746699,-0.134206,4.86069
genus,Sporocytophaga,1,Cytophagaceae,-0.76785,-0.18551,5.083402
genus,Hungatella,7,Clostridiaceae,-0.761876,-0.172194,5.01684
genus,Georgenia,15,Bogoriellaceae,-0.700707,-0.125073,4.702353
genus,Turicibacter,9,Turicibacteraceae,-0.747892,-0.198063,5.100965
genus,Thiorhodospira,1,Ectothiorhodospiraceae,-0.7536,-0.145028,4.936125
genus,Papanivirus,1,,-0.783099,-0.051434,4.746479
genus,Aliiroseovarius,25,Rhodobacteraceae,-0.738376,-0.140164,4.841937
genus,Fulvimonas,1,Rhodanobacteraceae,-0.749382,-0.125689,4.808677
genus,Acaryochloris,4,Acaryochloridaceae,-0.752887,-0.154534,4.967061
genus,Anaeroglobus,1,Veillonellaceae,-0.726271,-0.170524,4.940723
genus,Methanocalculus,1,Methanocalculaceae,-0.717842,-0.16367,4.922545
genus,Boudabousia,4,Actinomycetaceae,-0.724039,-0.146022,4.855026
genus,Reichenbachiella,7,Reichenbachiellaceae,-0.782382,-0.161853,5.04593
genus,Sterolibacterium,1,Sterolibacteriaceae,-0.734975,-0.138528,4.857143
genus,Basfia,3,Pasteurellaceae,-0.737352,-0.180719,5.004521
genus,Pseudoleptotrichia,1,Leptotrichiaceae,-0.714691,-0.211315,5.132093
genus,Kushneria,10,Halomonadaceae,-0.756992,-0.123547,4.876882
genus,Margalitia,2,Bacillaceae,-0.741972,-0.200063,5.094147
genus,Desulfofaba,1,Desulfobacteraceae,-0.708055,-0.167788,4.933421
genus,Rudivirus,15,Rudiviridae,-0.800654,-0.222418,5.307781
genus,Hahella,5,Hahellaceae,-0.754829,-0.145592,4.945861
genus,Alphachrysovirus,13,Chrysoviridae,-0.786666,-0.117181,4.981716
genus,Cedecea,9,Enterobacteriaceae,-0.74217,-0.159616,4.937198
genus,Toursvirus,1,Ascoviridae,-0.783576,-0.144342,5.071308
genus,Megamonas,6,Selenomonadaceae,-0.722163,-0.202643,5.062852
genus,Moellerella,1,Morganellaceae,-0.745846,-0.168146,4.992
genus,Trabulsiella,3,Enterobacteriaceae,-0.742344,-0.155018,4.923077
genus,Yokenella,1,Enterobacteriaceae,-0.755582,-0.150749,4.92912
genus,Collimonas,14,Oxalobacteraceae,-0.728675,-0.154942,4.859574
genus,Scindoambidensovirus,3,Parvoviridae,-0.871246,-0.093739,5.053082
genus,Roseibacterium,2,Rhodobacteraceae,-0.73475,-0.135003,4.789637
genus,Embleya,3,Streptomycetaceae,-0.719533,-0.117103,4.744488
genus,Samsonia,1,Pectobacteriaceae,-0.741191,-0.156782,4.937385
genus,Acidihalobacter,5,Ectothiorhodospiraceae,-0.751961,-0.140561,4.885166
genus,Thermanaeromonas,3,Thermoanaerobacteraceae,-0.781178,-0.177237,5.044963
genus,Anaeromyxobacter,7,Anaeromyxobacteraceae,-0.702858,-0.133961,4.755462
genus,Ornithinibacillus,10,Bacillaceae,-0.745107,-0.192687,5.082899
genus,Acidiferrobacter,3,Acidiferrobacteraceae,-0.739676,-0.144843,4.870601
genus,Algicola,1,Pseudoalteromonadaceae,-0.771498,-0.154089,5.019488
genus,Roseicyclus,1,Rhodobacteraceae,-0.726928,-0.139457,4.792738
genus,Vulcanisaeta,9,Thermoproteaceae,-0.711214,-0.211499,5.07024
genus,Chrysovirus,3,Chrysoviridae,-0.770304,-0.09843,4.883682
genus,Sporanaerobacter,2,Tissierellaceae,-0.711928,-0.2086,5.103976
genus,Caminicella,1,Clostridiaceae,-0.68375,-0.231236,5.13396
genus,Thermobaculum,1,,-0.745913,-0.161514,4.962929
genus,Solirubrobacter,6,Solirubrobacteraceae,-0.71198,-0.11893,4.755398
genus,Allofustis,1,Carnobacteriaceae,-0.747047,-0.175897,5.061648
genus,Kaistia,7,Kaistiaceae,-0.717453,-0.153756,4.821549
genus,Pelarspovirus,6,Tombusviridae,-0.772829,-0.145083,4.985693
genus,Ilyobacter,1,Fusobacteriaceae,-0.705201,-0.212835,5.088216
genus,Anaerolinea,4,Anaerolineaceae,-0.774811,-0.16044,4.988342
genus,Candidatus Ishikawaella,1,Enterobacteriaceae,-0.72064,-0.207362,5.105814
genus,Marvinbryantia,1,Lachnospiraceae,-0.756009,-0.160176,4.995293
genus,Laribacter,1,Chromobacteriaceae,-0.734675,-0.142534,4.852699
genus,Salinispora,10,Micromonosporaceae,-0.719175,-0.118722,4.733081
genus,Thalassospira,33,Rhodospirillaceae,-0.735812,-0.144281,4.859228
genus,Citricoccus,8,Micrococcaceae,-0.754465,-0.112748,4.79184
genus,Caenibius,1,Hyphomicrobiaceae,-0.741191,-0.126718,4.8
genus,Anaerotruncus,14,Oscillospiraceae,-0.738966,-0.158024,4.92436
genus,Saccharospirillum,6,Saccharospirillaceae,-0.758887,-0.136774,4.918479
genus,Phikzvirus,5,Myoviridae,-0.79866,-0.141873,5.062602
genus,Halomicronema,4,Prochlorotrichaceae,-0.747907,-0.143464,4.925194
genus,Perhabdovirus,3,Rhabdoviridae,-0.80189,-0.139125,5.059638
genus,Trichomonasvirus,4,Totiviridae,-0.823233,-0.132178,4.986655
genus,Sulfurihydrogenibium,5,Hydrogenothermaceae,-0.717938,-0.237617,5.191922
genus,Halosimplex,7,Haloarculaceae,-0.766152,-0.067093,4.740341
genus,Tistrella,3,Rhodospirillaceae,-0.699373,-0.139734,4.767293
genus,Psavirus,2,Siphoviridae,-0.774899,-0.157723,5.097345
genus,Inquilinus,2,Rhodospirillaceae,-0.749535,-0.163604,4.92928
genus,Oceanobacillus,34,Bacillaceae,-0.741479,-0.185883,5.049925
genus,Thermodesulfatator,4,Thermodesulfobacteriaceae,-0.724587,-0.223037,5.128232
genus,Sulfuriferula,6,Sulfuricellaceae,-0.736922,-0.155995,4.906726
genus,Thermovibrio,3,Desulfurobacteriaceae,-0.693619,-0.225028,5.120222
genus,Copiparvovirus,4,Parvoviridae,-0.885887,-0.100089,5.061588
genus,Aviadenovirus,15,Adenoviridae,-0.853437,-0.102556,5.008839
genus,Victivallis,4,Victivallaceae,-0.795688,-0.147144,4.997165
genus,Aquareovirus,7,Reoviridae,-0.763267,-0.145338,4.874685
genus,Gemmatimonas,4,Gemmatimonadaceae,-0.705617,-0.131917,4.796927
genus,Botrexvirus,1,Alphaflexiviridae,-0.793109,-0.133769,4.947682
genus,Candidatus Kuenenia,1,Candidatus Brocadiaceae,-0.747406,-0.18476,5.073916
genus,Allobaculum,1,Erysipelotrichaceae,-0.756175,-0.167154,5.034631
genus,Lentibacillus,13,Bacillaceae,-0.751294,-0.167796,5.018561
genus,Betalipothrixvirus,6,Lipothrixviridae,-0.769586,-0.216979,5.202792
genus,Anaerophaga,1,Marinilabiliaceae,-0.795089,-0.164529,5.09096
genus,Shuttleworthia,3,Lachnospiraceae,-0.73325,-0.157695,4.961473
genus,Pauljensenia,1,Actinomycetaceae,-0.723095,-0.114161,4.71864
genus,Gottfriedia,3,Bacillaceae,-0.733533,-0.204389,5.086306
genus,Carboxydocella,6,Clostridiales Family XVI. Incertae Sedis,-0.720002,-0.192054,5.004076
genus,Alphapolyomavirus,41,Polyomaviridae,-0.792705,-0.146557,5.006855
genus,Alicycliphilus,2,Comamonadaceae,-0.746533,-0.138162,4.850586
genus,Cetobacterium,9,Fusobacteriaceae,-0.703971,-0.226231,5.117132
genus,Megalocytivirus,2,Iridoviridae,-0.808708,-0.131748,5.010073
genus,Giesbergeria,1,Comamonadaceae,-0.727571,-0.143134,4.844101
genus,Atopostipes,1,Carnobacteriaceae,-0.7495,-0.174444,5.072557
genus,Hespellia,1,Lachnospiraceae,-0.736802,-0.16474,4.992431
genus,Robinsoniella,5,Lachnospiraceae,-0.749293,-0.177538,5.036553
genus,Stanholtvirus,3,Siphoviridae,-0.751435,-0.099257,4.816619
genus,Salinisphaera,8,Salinisphaeraceae,-0.751871,-0.119169,4.819178
genus,Proteocatella,1,Peptostreptococcaceae,-0.701273,-0.196219,5.025147
genus,Coccolithovirus,1,Phycodnaviridae,-0.795566,-0.141056,4.996499
genus,Fictibacillus,20,Bacillaceae,-0.740855,-0.191657,5.053843
genus,Agarivorans,7,Alteromonadaceae,-0.767176,-0.148303,4.983908
genus,Sporotomaculum,1,Peptococcaceae,-0.72304,-0.178386,4.982958
genus,Aurantimonas,13,Aurantimonadaceae,-0.722197,-0.137982,4.796135
genus,Rubritepida,2,Acetobacteraceae,-0.720437,-0.136978,4.769804
genus,Swaminathania,1,Acetobacteraceae,-0.739886,-0.126597,4.815954
genus,Persephonella,7,Hydrogenothermaceae,-0.71808,-0.229035,5.178352
genus,Macromonas,3,Comamonadaceae,-0.743029,-0.132002,4.860349
genus,Thermodesulfobium,3,Thermodesulfobiaceae,-0.722211,-0.222677,5.119261
genus,Salinicola,21,Halomonadaceae,-0.750643,-0.131479,4.865236
genus,Crocinitomix,3,Crocinitomicaceae,-0.819728,-0.169438,5.129775
genus,Varibaculum,5,Actinomycetaceae,-0.716834,-0.157754,4.902627
genus,Propionicimonas,1,Nocardioidaceae,-0.702957,-0.145457,4.758902
genus,Paludibacter,3,Paludibacteraceae,-0.774977,-0.175716,5.063112
genus,Xylanimonas,4,Promicromonosporaceae,-0.696209,-0.122615,4.698957
genus,Marinithermus,1,Thermaceae,-0.742047,-0.170136,4.946446
genus,Ebolavirus,6,Filoviridae,-0.795542,-0.138327,5.029209
genus,Microvirga,40,Methylobacteriaceae,-0.728796,-0.144794,4.845663
genus,Narnavirus,9,Narnaviridae,-0.77633,-0.153274,5.018521
genus,Ourmiavirus,3,Botourmiaviridae,-0.771909,-0.129419,4.987748
genus,Oceanithermus,3,Thermaceae,-0.737211,-0.167826,4.92426
genus,Caldithrix,1,Calditrichaceae,-0.785586,-0.188888,5.145987
genus,Labrenzia,37,Stappiaceae,-0.734123,-0.145882,4.852657
genus,Thalassolituus,4,Oceanospirillaceae,-0.752573,-0.139762,4.947751
genus,Vectrevirus,11,Autographiviridae,-0.778421,-0.117268,4.94178
genus,Colecusatellite,25,Alphasatellitidae,-0.893847,-0.115609,5.180098
genus,Bruynoghevirus,9,Podoviridae,-0.794266,-0.115689,4.948119
genus,Jannaschia,15,Rhodobacteraceae,-0.732521,-0.132016,4.796565
genus,Rossellomorea,4,Bacillaceae,-0.748777,-0.184143,5.052155
genus,Candidatus Tremblaya,2,,-0.690141,-0.16867,4.921127
genus,Bifilivirus,1,Inoviridae,-0.70978,-0.108763,4.627473
genus,Rhizomicrobium,4,Micropepsaceae,-0.732374,-0.154097,4.861595
genus,Nebovirus,3,Caliciviridae,-0.732269,-0.129762,4.767163
genus,Lactovum,1,Streptococcaceae,-0.732758,-0.19099,5.046465
genus,Paramaledivibacter,1,Clostridiaceae,-0.698821,-0.220263,5.119569
genus,Nautilia,3,Nautiliaceae,-0.724887,-0.228506,5.178894
genus,Conexibacter,7,Conexibacteraceae,-0.696138,-0.114902,4.708946
genus,Nonlabens,19,Flavobacteriaceae,-0.773273,-0.164541,5.054438
genus,Epilithonimonas,13,Weeksellaceae,-0.775565,-0.185193,5.117801
