Catalogue,Accession,Length,"Num. of genomes",Completeness,Contamination,Type,Taxonomy,"Last Updated"
"UHGG v2.0.1",MGYG000000922,2901170,2,94.76,0,MAG,"UMGS416 sp900542005",2021-12-07
"UHGG v2.0.1",MGYG000000923,2732014,2,72.41,0,MAG,"Phocaeicola sp900552645",2021-12-07
"UHGG v2.0.1",MGYG000000924,2081481,3,88.59,0.22,MAG,"An172 sp002160515",2021-12-07
"UHGG v2.0.1",MGYG000000925,947873,1,61.29,0,MAG,"Collinsella sp900544115",2021-12-07
"UHGG v2.0.1",MGYG000000926,1658618,2,83.95,0.6,MAG,"Veillonella sp900549845",2021-12-07
"UHGG v2.0.1",MGYG000000927,1752526,2,97.01,1.2,MAG,"Phascolarctobacterium_A sp900545025",2021-12-07
"UHGG v2.0.1",MGYG000000928,1843164,1,85.72,2.42,MAG,"Collinsella sp003437035",2021-12-07
"UHGG v2.0.1",MGYG000000929,1183274,184,80.82,0.35,MAG,"CAG-273 sp000437855",2021-12-07
"UHGG v2.0.1",MGYG000000930,1894829,7,96.23,2.59,MAG,"Absicoccus porci",2021-12-07
"UHGG v2.0.1",MGYG000000931,1690546,6,98.67,0,MAG,"UMGS75 sp900538885",2021-12-07
"UHGG v2.0.1",MGYG000000932,1983140,6,96.2,0.67,MAG,"UMGS577 sp900543525",2021-12-07
"UHGG v2.0.1",MGYG000000933,1540789,342,93.95,0,MAG,"CAG-314 sp000437915",2021-12-07
"UHGG v2.0.1",MGYG000000934,1650668,1,73.49,4.11,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000000935,1747376,2,79.22,1.34,MAG,"UMGS1532 sp900552605",2021-12-07
"UHGG v2.0.1",MGYG000000936,2104086,2,98.19,3.09,MAG,"Collinsella sp900544235",2021-12-07
"UHGG v2.0.1",MGYG000000937,2265948,4,95.75,0.13,MAG,"UMGS403 sp900541975",2021-12-07
"UHGG v2.0.1",MGYG000000938,2716766,9,94.07,1.14,MAG,"UBA5446 sp900546485",2021-12-07
"UHGG v2.0.1",MGYG000000939,1952721,23,96.61,0.03,MAG,"UMGS1241 sp900540495",2021-12-07
"UHGG v2.0.1",MGYG000000940,1957495,2,94.42,2.22,MAG,"Collinsella sp900548935",2021-12-07
"UHGG v2.0.1",MGYG000000941,2489616,93,98.49,0,MAG,"CAG-1031 sp000431215",2021-12-07
"UHGG v2.0.1",MGYG000000942,1713288,27,91.53,0,MAG,"UMGS692 sp900544545",2021-12-07
"UHGG v2.0.1",MGYG000000943,1209559,1,63.76,0,MAG,"Eubacterium_R sp900555015",2021-12-07
"UHGG v2.0.1",MGYG000000944,1785315,19,99.65,0,MAG,"CAG-1427 sp900538545",2021-12-07
"UHGG v2.0.1",MGYG000000945,1468207,19,77.67,0.67,MAG,"CAG-245 sp900552135",2021-12-07
"UHGG v2.0.1",MGYG000000946,1127007,1,72.58,0,MAG,"Collinsella sp900552685",2021-12-07
"UHGG v2.0.1",MGYG000000947,1628537,2,78.4,2.02,MAG,"Collinsella sp900553935",2021-12-07
"UHGG v2.0.1",MGYG000000948,1605952,4,76.67,1.7,MAG,"UMGS1994 sp900553945",2021-12-07
"UHGG v2.0.1",MGYG000000949,1666180,2,81.05,0.81,MAG,"Collinsella sp900551195",2021-12-07
"UHGG v2.0.1",MGYG000000950,1578561,4,74.32,0.67,MAG,"CAG-269 sp900553125",2021-12-07
"UHGG v2.0.1",MGYG000000951,3022567,2,93.13,0.7,MAG,"GCA-900066495 sp900545985",2021-12-07
"UHGG v2.0.1",MGYG000000952,1290735,4,96.63,0,MAG,"UBA4855 sp900540365",2021-12-07
"UHGG v2.0.1",MGYG000000953,1995240,6,93.26,2.25,MAG,"Fusobacterium_A sp900549465",2021-12-07
"UHGG v2.0.1",MGYG000000955,1478705,2,64.14,2.58,MAG,"Collinsella sp900557505",2021-12-07
"UHGG v2.0.1",MGYG000000956,2507716,18,99.25,0,MAG,"Barnesiella sp900538705",2021-12-07
"UHGG v2.0.1",MGYG000000958,1304133,6,93.82,3.37,MAG,"CAG-776 sp000438195",2021-12-07
"UHGG v2.0.1",MGYG000000959,2365658,3,97.76,0.67,MAG,"Ruminococcus sp900752785",2021-12-07
"UHGG v2.0.1",MGYG000000960,778564,4,62.79,0.11,MAG,"UBA11517 sp900555365",2021-12-07
"UHGG v2.0.1",MGYG000000962,1002062,6,89.01,0,MAG,"Rs-D84 sp900546185",2021-12-07
"UHGG v2.0.1",MGYG000000963,1599597,2,73.92,0.66,MAG,"CAG-617 sp900553285",2021-12-07
"UHGG v2.0.1",MGYG000000964,3100012,5,96.65,0,MAG,"Phocaeicola salanitronis",2021-12-07
"UHGG v2.0.1",MGYG000000965,1808621,6,98.36,0.81,MAG,"PeH17 sp900542285",2021-12-07
"UHGG v2.0.1",MGYG000000966,2907985,1,89.02,3.8,MAG,"Blautia_A sp900553515",2021-12-07
"UHGG v2.0.1",MGYG000000967,1698990,9,93.02,0,MAG,"UMGS1441 sp900543365",2021-12-07
"UHGG v2.0.1",MGYG000000968,2145066,80,100,0,MAG,"Veillonella_A seminalis",2021-12-07
"UHGG v2.0.1",MGYG000000969,2650866,10,95.55,1.44,MAG,"Eubacterium_I sp900546495",2021-12-07
"UHGG v2.0.1",MGYG000000970,1325935,2,68.8,1.9,MAG,"UMGS1880 sp900555875",2021-12-07
"UHGG v2.0.1",MGYG000000971,3501016,3,83.08,2.03,MAG,"UMGS1518 sp900552575",2021-12-07
"UHGG v2.0.1",MGYG000000972,1119698,8,73.91,0,MAG,"UMGS1491 sp900552265",2021-12-07
"UHGG v2.0.1",MGYG000000973,2116765,3,89.19,3.04,MAG,"UMGS1490 sp900552245",2021-12-07
"UHGG v2.0.1",MGYG000000974,1617589,16,96.63,0,MAG,"UBA4855 sp900540395",2021-12-07
"UHGG v2.0.1",MGYG000000975,1556359,5,96.63,1.12,MAG,"UBA4855 sp900545015",2021-12-07
"UHGG v2.0.1",MGYG000000976,1832180,1,76.61,4.7,MAG,"CAG-492 sp900557195",2021-12-07
"UHGG v2.0.1",MGYG000000977,2927434,17,100,0.4,MAG,"Clostridium sp900539375",2021-12-07
"UHGG v2.0.1",MGYG000000978,1233255,2,64.68,0.15,MAG,"Streptococcus mitis_D",2021-12-07
"UHGG v2.0.1",MGYG000000979,1969889,30,95.88,0,MAG,"Collinsella sp900541285",2021-12-07
"UHGG v2.0.1",MGYG000000980,1953909,81,99.19,0.12,MAG,"CAG-1427 sp000435475",2021-12-07
"UHGG v2.0.1",MGYG000000981,1960459,11,94.35,0,MAG,"Collinsella sp900542235",2021-12-07
"UHGG v2.0.1",MGYG000000982,1595406,67,78.68,1.23,MAG,"CAG-354 sp900552655",2021-12-07
"UHGG v2.0.1",MGYG000000984,1868237,2,90.92,1.61,MAG,"Collinsella sp900549215",2021-12-07
"UHGG v2.0.1",MGYG000000985,1906572,9,97.04,0,MAG,"Collinsella sp900540095",2021-12-07
"UHGG v2.0.1",MGYG000000986,2112494,24,99.34,0.81,MAG,"Collinsella aerofaciens_F",2021-12-07
"UHGG v2.0.1",MGYG000000987,2681460,1,92.53,4.48,MAG,"Merdimonas sp900553355",2021-12-07
"UHGG v2.0.1",MGYG000000988,3481555,4,96.64,3.36,MAG,"Anaerostipes rhamnosivorans",2021-12-07
"UHGG v2.0.1",MGYG000000989,3436851,14,96.42,3.02,MAG,"Niameybacter sp900549765",2021-12-07
"UHGG v2.0.1",MGYG000000990,2534213,11,99.36,0.16,MAG,"Blautia sp900539145",2021-12-07
"UHGG v2.0.1",MGYG000000991,3278188,3,94.97,0.67,MAG,"UMGS680 sp900544525",2021-12-07
"UHGG v2.0.1",MGYG000000992,1558058,3,91.95,1.01,MAG,"UBA737 sp900547445",2021-12-07
"UHGG v2.0.1",MGYG000000993,1983283,183,99.66,0,MAG,"Haemophilus_D sp900756155",2021-12-07
"UHGG v2.0.1",MGYG000000994,1548184,36,95.48,0,MAG,"Dialister sp900541485",2021-12-07
"UHGG v2.0.1",MGYG000000995,2084286,9,100,0.81,MAG,"Collinsella sp900540985",2021-12-07
"UHGG v2.0.1",MGYG000000996,1986576,2,97.02,2.02,MAG,"Collinsella sp900547345",2021-12-07
"UHGG v2.0.1",MGYG000000997,2319952,2,87.15,0.46,MAG,"Roseburia sp900548205",2021-12-07
"UHGG v2.0.1",MGYG000000998,635891,1,58.97,0.85,MAG,"TM7x sp900556885",2021-12-07
"UHGG v2.0.1",MGYG000001000,2124642,1,59.49,0.67,MAG,"UBA4716 sp900556575",2021-12-07
"UHGG v2.0.1",MGYG000001001,3195691,39,98.31,0.34,MAG,"Prevotella sp900540375",2021-12-07
"UHGG v2.0.1",MGYG000001002,2120274,92,100,0.81,MAG,"Collinsella sp900541125",2021-12-07
"UHGG v2.0.1",MGYG000001003,2034771,3,96.43,0.81,MAG,"Collinsella sp900543845",2021-12-07
"UHGG v2.0.1",MGYG000001004,2903340,3,98.73,0.16,MAG,"CAG-56 sp900539525",2021-12-07
"UHGG v2.0.1",MGYG000001005,2260829,1,83.62,0.79,MAG,"Faecalimonas sp900550235",2021-12-07
"UHGG v2.0.1",MGYG000001006,1711330,1,79.73,3.89,MAG,"Pauljensenia sp000278725",2021-12-07
"UHGG v2.0.1",MGYG000001007,3037076,24,98.94,0.47,MAG,"Intestinibacter sp900540355",2021-12-07
"UHGG v2.0.1",MGYG000001008,3113530,2,99.06,4.92,MAG,"Clostridium_AQ sp900552125",2021-12-07
"UHGG v2.0.1",MGYG000001009,1616783,1,64.66,1.08,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000001010,2093768,2,100,0,MAG,"Veillonella sp900538355",2021-12-07
"UHGG v2.0.1",MGYG000001011,999989,4,77.44,0,MAG,"Anaerococcus sp900551095",2021-12-07
"UHGG v2.0.1",MGYG000001012,2045709,4,99.92,0.31,MAG,"Porphyromonas sp900539155",2021-12-07
"UHGG v2.0.1",MGYG000001013,1653935,17,96.74,0,MAG,"Ezakiella sp900540185",2021-12-07
"UHGG v2.0.1",MGYG000001014,1848217,1,89.42,3.48,MAG,"Varibaculum timonense",2021-12-07
"UHGG v2.0.1",MGYG000001015,1427844,2,58.04,0,MAG,"Gemmiger sp900556255",2021-12-07
"UHGG v2.0.1",MGYG000001016,2558639,12,96.15,0.7,MAG,"UMGS1537 sp900543695",2021-12-07
"UHGG v2.0.1",MGYG000001017,1758548,1,92.93,0,MAG,"Lactococcus garvieae_B",2021-12-07
"UHGG v2.0.1",MGYG000001018,2841260,3,91.4,0.84,MAG,"Mediterraneibacter sp900751785",2021-12-07
"UHGG v2.0.1",MGYG000001019,1980681,2,97.58,2.42,MAG,"Collinsella sp900751755",2021-12-07
"UHGG v2.0.1",MGYG000001020,1406978,2,64.82,2.34,MAG,UBA7702,2021-12-07
"UHGG v2.0.1",MGYG000001021,2360136,364,97.32,0,MAG,"Ruminococcus_C sp000980705",2021-12-07
"UHGG v2.0.1",MGYG000001022,1892407,2,95.3,1.08,MAG,"Collinsella sp900751695",2021-12-07
"UHGG v2.0.1",MGYG000001023,2414891,35,81.3,0.64,MAG,"UMGS1590 sp900552455",2021-12-07
"UHGG v2.0.1",MGYG000001024,2614111,3,95.3,0,MAG,"HGM11521 sp900751885",2021-12-07
"UHGG v2.0.1",MGYG000001025,1331709,12,84.59,0,MAG,"Collinsella sp900768795",2021-12-07
"UHGG v2.0.1",MGYG000001026,1862227,5,99.19,2.42,MAG,"CAG-1427 sp900555755",2021-12-07
"UHGG v2.0.1",MGYG000001027,2760146,4,94.3,0.16,MAG,"CAG-56 sp900752065",2021-12-07
"UHGG v2.0.1",MGYG000001028,1729829,3,73.23,3.27,MAG,UBA1777,2021-12-07
"UHGG v2.0.1",MGYG000001029,1961725,1453,97.99,0,MAG,"CAG-217 sp000436335",2021-12-07
"UHGG v2.0.1",MGYG000001030,3359263,3,94.4,0.94,MAG,"CAG-485 sp900760735",2021-12-07
"UHGG v2.0.1",MGYG000001031,1736770,3,74.1,3.19,MAG,"CAG-269 sp900556945",2021-12-07
"UHGG v2.0.1",MGYG000001032,1474174,2,67.25,1.34,MAG,Eubacterium_G,2021-12-07
"UHGG v2.0.1",MGYG000001033,2187204,3,82.49,2.97,MAG,UBA1390,2021-12-07
"UHGG v2.0.1",MGYG000001034,3004037,52,97.22,0,MAG,"Prevotella sp900554695",2021-12-07
"UHGG v2.0.1",MGYG000001035,3564571,2,67.51,2.03,MAG,"Pseudomonas_E putida_P",2021-12-07
"UHGG v2.0.1",MGYG000001036,3018511,3,85.16,1.19,MAG,"CAG-1031 sp900752535",2021-12-07
"UHGG v2.0.1",MGYG000001037,1935424,6,90.79,0.24,MAG,"DTU089 sp002440045",2021-12-07
"UHGG v2.0.1",MGYG000001039,3066315,6,82.26,0.75,MAG,"Phocaeicola sp900553185",2021-12-07
"UHGG v2.0.1",MGYG000001040,2860396,13,98.15,0.46,MAG,"Prevotella sp900554045",2021-12-07
"UHGG v2.0.1",MGYG000001041,1034312,4,85.96,1.12,MAG,"UMGS1648 sp900553765",2021-12-07
"UHGG v2.0.1",MGYG000001042,3438278,44,98.38,0,MAG,"Prevotella sp000436595",2021-12-07
"UHGG v2.0.1",MGYG000001043,1039027,2,85.58,2.25,MAG,"CAG-877 sp900753325",2021-12-07
"UHGG v2.0.1",MGYG000001044,1440385,1,96.82,0,MAG,"Campylobacter sp900753405",2021-12-07
"UHGG v2.0.1",MGYG000001045,5511723,13,98.05,0,MAG,"Enterocloster sp005845215",2021-12-07
"UHGG v2.0.1",MGYG000001046,1859156,6,90.88,1.01,MAG,"CAG-103 sp004556965",2021-12-07
"UHGG v2.0.1",MGYG000001048,1211990,3,78.46,1.17,MAG,UBA7057,2021-12-07
"UHGG v2.0.1",MGYG000001049,2008199,4,83.88,0.84,MAG,UBA1777,2021-12-07
"UHGG v2.0.1",MGYG000001050,1065888,1,80.09,0.81,MAG,"UBA11490 sp003524095",2021-12-07
"UHGG v2.0.1",MGYG000001053,1520294,5,98.88,0,MAG,"CAG-631 sp900754115",2021-12-07
"UHGG v2.0.1",MGYG000001054,2025835,5,94.71,1.18,MAG,"Succinivibrio sp900555115",2021-12-07
"UHGG v2.0.1",MGYG000001055,2019920,29,89.74,0.85,MAG,"CAG-484 sp000431315",2021-12-07
"UHGG v2.0.1",MGYG000001056,3020119,15,97.3,0.17,MAG,"Prevotella sp900556395",2021-12-07
"UHGG v2.0.1",MGYG000001057,2192208,245,98.66,0.67,MAG,"Negativibacillus sp000435195",2021-12-07
"UHGG v2.0.1",MGYG000001058,2245359,57,87.88,0.74,MAG,"UBA6398 sp900550635",2021-12-07
"UHGG v2.0.1",MGYG000001059,2193999,19,99.74,0.71,MAG,"Porphyromonas_A somerae",2021-12-07
"UHGG v2.0.1",MGYG000001060,2084459,274,98.73,0.02,MAG,"Dialister hominis",2021-12-07
"UHGG v2.0.1",MGYG000001061,1909854,2,92.74,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000001062,1871556,12,97.38,0,MAG,"CAG-1427 sp900556585",2021-12-07
"UHGG v2.0.1",MGYG000001063,7637037,7,99.37,0.32,MAG,"Robinsoniella sp900540475",2021-12-07
"UHGG v2.0.1",MGYG000001064,1854245,3,84.76,2.99,MAG,"Streptococcus sp900755085",2021-12-07
"UHGG v2.0.1",MGYG000001065,3284441,82,99.37,0,MAG,"Enterocloster sp900538485",2021-12-07
"UHGG v2.0.1",MGYG000001066.1,1773337,9,99.88,0.02,MAG,"F0422 sp001553345",2021-12-07
"UHGG v2.0.1",MGYG000001067,1916899,4,80.23,1.52,MAG,"UMGS1590 sp900553245",2021-12-07
"UHGG v2.0.1",MGYG000001068,2029735,80,99.5,0.19,MAG,"Streptococcus sp000187445",2021-12-07
"UHGG v2.0.1",MGYG000001069,2409721,3,73.93,0.02,MAG,"UBA4871 sp900554535",2021-12-07
"UHGG v2.0.1",MGYG000001070,1755005,3,94.21,0.2,MAG,"F0422 sp900544365",2021-12-07
"UHGG v2.0.1",MGYG000001071,1444895,5,78.68,1.14,MAG,"Haemophilus_A sputorum",2021-12-07
"UHGG v2.0.1",MGYG000001072,2601066,18,95.32,0,MAG,"CAG-317 sp900543415",2021-12-07
"UHGG v2.0.1",MGYG000001073,2595353,2,100,4.09,MAG,"Fusobacterium_B sp900554885",2021-12-07
"UHGG v2.0.1",MGYG000001074,2078798,3,65.73,1.47,MAG,"Prevotella sp002251365",2021-12-07
"UHGG v2.0.1",MGYG000001075,1052362,3,62.18,0.82,MAG,Granulicatella,2021-12-07
"UHGG v2.0.1",MGYG000001076,3627630,18,96.64,0.69,MAG,"CAG-411 sp000437275",2021-12-07
"UHGG v2.0.1",MGYG000001077,2006111,18,99.45,0,MAG,"Limosilactobacillus oris",2021-12-07
"UHGG v2.0.1",MGYG000001078,1984981,6,87.33,0,MAG,"Rothia sp001808955",2021-12-07
"UHGG v2.0.1",MGYG000001079,1324289,1,63.52,2.33,MAG,"Campylobacter_B sp900539505",2021-12-07
"UHGG v2.0.1",MGYG000001080,1416081,1,62.72,0.71,MAG,"Staphylococcus haemolyticus_A",2021-12-07
"UHGG v2.0.1",MGYG000001081,3715652,1,92.62,2.01,MAG,"Acutalibacter sp900755895",2021-12-07
"UHGG v2.0.1",MGYG000001082,2310000,2,98.04,0.67,MAG,"Ruminococcus_E sp900755995",2021-12-07
"UHGG v2.0.1",MGYG000001083,2200570,2,78.55,0.96,MAG,"CAG-873 sp900755985",2021-12-07
"UHGG v2.0.1",MGYG000001084,2045378,3,83.9,2.25,MAG,"Collinsella sp900555955",2021-12-07
"UHGG v2.0.1",MGYG000001085,2352626,191,96.9,0,MAG,"RC9 sp000434935",2021-12-07
"UHGG v2.0.1",MGYG000001086,1602673,4,78.93,0.27,MAG,"Collinsella sp900552995",2021-12-07
"UHGG v2.0.1",MGYG000001087,3616712,1,86.09,4.5,MAG,"Anaerostipes sp900756035",2021-12-07
"UHGG v2.0.1",MGYG000001088,1866538,48,99.89,0,MAG,"Haemophilus_D parainfluenzae_L",2021-12-07
"UHGG v2.0.1",MGYG000001089,3268107,11,99.19,1.06,MAG,"Clostridium sp000435835",2021-12-07
"UHGG v2.0.1",MGYG000001090,1594466,3,99.19,0.12,MAG,"CAG-1427 sp900540345",2021-12-07
"UHGG v2.0.1",MGYG000001091,4193018,1,65.76,0,MAG,"Citrobacter_A sp009363175",2021-12-07
"UHGG v2.0.1",MGYG000001092,2220171,56,100,0.81,MAG,"Collinsella aerofaciens_J",2021-12-07
"UHGG v2.0.1",MGYG000001093,3659018,3,98.77,0.18,MAG,"Flavobacterium lindanitolerans",2021-12-07
"UHGG v2.0.1",MGYG000001094,3284523,3,96.1,1.48,MAG,"Azonexus sp900549295",2021-12-07
"UHGG v2.0.1",MGYG000001095,4128611,1,96.46,0.74,MAG,"Chryseobacterium gambrini",2021-12-07
"UHGG v2.0.1",MGYG000001096,2058974,6,99.19,0.81,MAG,"Collinsella aerofaciens_K",2021-12-07
"UHGG v2.0.1",MGYG000001097,3372203,123,98.52,0.12,MAG,"Prevotella pectinovora",2021-12-07
"UHGG v2.0.1",MGYG000001098,2141975,2,97.99,0,MAG,"Eubacterium_R sp002493325",2021-12-07
"UHGG v2.0.1",MGYG000001099,1938481,2,85.94,0.81,MAG,"Collinsella sp900551015",2021-12-07
"UHGG v2.0.1",MGYG000001100,1591687,3,97.24,1.35,MAG,"Weissella viridescens",2021-12-07
"UHGG v2.0.1",MGYG000001101,2035203,2,86.91,0.84,MAG,"HGM11523 sp900756545",2021-12-07
"UHGG v2.0.1",MGYG000001102,2481411,2,80.44,2.59,MAG,"UBA7185 sp900756555",2021-12-07
"UHGG v2.0.1",MGYG000001103,2571825,4,79.1,0,MAG,"UMGS1600 sp900553315",2021-12-07
"UHGG v2.0.1",MGYG000001105,2026346,2,97.58,0.81,MAG,"Collinsella sp003469205",2021-12-07
"UHGG v2.0.1",MGYG000001106,1936587,1,58.34,1.59,MAG,Pygmaiobacter,2021-12-07
"UHGG v2.0.1",MGYG000001107,1971180,1,87.67,2.42,MAG,"Collinsella sp900756725",2021-12-07
"UHGG v2.0.1",MGYG000001108,1919497,1,85.48,0.81,MAG,"Collinsella sp900756765",2021-12-07
"UHGG v2.0.1",MGYG000001109,2762977,37,97.76,1.34,MAG,"CAG-110 sp900544975",2021-12-07
"UHGG v2.0.1",MGYG000001110,1465150,279,76.78,0.67,MAG,"CAG-269 sp000431335",2021-12-07
"UHGG v2.0.1",MGYG000001112,2020645,69,99.58,0,MAG,Haemophilus_D,2021-12-07
"UHGG v2.0.1",MGYG000001113,2010666,6,94.88,0.75,MAG,"Duodenibacillus sp900552545",2021-12-07
"UHGG v2.0.1",MGYG000001114,2008094,3,87.9,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000001115,2249105,30,98.66,0.46,MAG,"Agathobaculum sp900544475",2021-12-07
"UHGG v2.0.1",MGYG000001116,2106167,21,95.3,0,MAG,"UMGS1279 sp900550315",2021-12-07
"UHGG v2.0.1",MGYG000001117,1799317,7,98.2,1.5,MAG,"Phascolarctobacterium_A sp900547415",2021-12-07
"UHGG v2.0.1",MGYG000001118,1723532,3,80.01,0.67,MAG,"HGM11808 sp900757025",2021-12-07
"UHGG v2.0.1",MGYG000001120,2280051,60,99.33,0.67,MAG,"Butyricicoccus_A sp002395695",2021-12-07
"UHGG v2.0.1",MGYG000001121,2042092,2,90.93,0.81,MAG,"Collinsella sp900757205",2021-12-07
"UHGG v2.0.1",MGYG000001122,2149360,1,95.97,0.81,MAG,"Collinsella sp900757185",2021-12-07
"UHGG v2.0.1",MGYG000001123,1615884,1,69.29,0.81,MAG,"Collinsella sp900757265",2021-12-07
"UHGG v2.0.1",MGYG000001124,2122715,1,85.62,3.3,MAG,"Collinsella sp900757285",2021-12-07
"UHGG v2.0.1",MGYG000001125,1115602,1,64.02,2.68,MAG,"UMGS1491 sp900757335",2021-12-07
"UHGG v2.0.1",MGYG000001126,2024069,1,92.74,1.61,MAG,"Collinsella sp900757505",2021-12-07
"UHGG v2.0.1",MGYG000001127,1940597,1,89.52,1.84,MAG,"Collinsella sp900757385",2021-12-07
"UHGG v2.0.1",MGYG000001129,1878365,107,91.22,0,MAG,"Ruminococcus_C sp000437255",2021-12-07
"UHGG v2.0.1",MGYG000001130,2064336,1,95.16,0.81,MAG,"Collinsella sp900757615",2021-12-07
"UHGG v2.0.1",MGYG000001131,3153631,14,98.87,0.68,MAG,"Prevotella sp900543585",2021-12-07
"UHGG v2.0.1",MGYG000001132,2773330,108,98.39,0,MAG,"UBA1685 sp002320595",2021-12-07
"UHGG v2.0.1",MGYG000001133,1218789,1,60.37,0,MAG,HGM12669,2021-12-07
"UHGG v2.0.1",MGYG000001134,2166498,1,91.13,0.81,MAG,"Collinsella sp900757495",2021-12-07
"UHGG v2.0.1",MGYG000001135,2009504,1,90.32,1.08,MAG,"Collinsella sp900757465",2021-12-07
"UHGG v2.0.1",MGYG000001136,2106281,443,96.31,0.67,MAG,"CAG-103 sp900543625",2021-12-07
"UHGG v2.0.1",MGYG000001137,1967661,3,89.52,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000001138,2080195,1,92.74,0.81,MAG,"Collinsella sp003469205",2021-12-07
"UHGG v2.0.1",MGYG000001139,2015191,1,94.35,1.61,MAG,"Collinsella sp900757595",2021-12-07
"UHGG v2.0.1",MGYG000001140,1954271,1,85.48,0.92,MAG,"Collinsella sp900757705",2021-12-07
"UHGG v2.0.1",MGYG000001141,2792636,33,96.42,0.67,MAG,"CAG-303 sp000437755",2021-12-07
"UHGG v2.0.1",MGYG000001142,1873531,2,81.47,1.69,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000001145,729391,3,65.81,0.85,MAG,"TM7x sp900556355",2021-12-07
"UHGG v2.0.1",MGYG000001146,1763227,19,96.64,0,MAG,"UBA737 sp900543215",2021-12-07
"UHGG v2.0.1",MGYG000001148,3218254,2,98.88,2.25,MAG,"Fusobacterium_A varium_A",2021-12-07
"UHGG v2.0.1",MGYG000001149,1411115,5,97.75,0,MAG,"Fusobacterium_B sp900554355",2021-12-07
"UHGG v2.0.1",MGYG000001150,1896149,2,88.71,0.81,MAG,Collinsella,2021-12-07
"UHGG v2.0.1",MGYG000001151,2508735,577,98.43,0,MAG,"Ruminococcus_C sp000433635",2021-12-07
"UHGG v2.0.1",MGYG000001152,2046686,33,98.39,0.81,MAG,"Collinsella sp900552425",2021-12-07
"UHGG v2.0.1",MGYG000001153,1513202,3,98.39,0,MAG,"CAG-1427 sp900546175",2021-12-07
"UHGG v2.0.1",MGYG000001154,1843166,7,99.19,0.81,MAG,"CAG-1427 sp000431675",2021-12-07
"UHGG v2.0.1",MGYG000001155,1976528,4,85.5,1.57,MAG,"UBA738 sp004557735",2021-12-07
"UHGG v2.0.1",MGYG000001156,2933732,20,94.35,1.08,MAG,"SFHK01 sp004556395",2021-12-07
"UHGG v2.0.1",MGYG000001157,2792015,143,98.64,0,MAG,"Gemmiger sp900540775",2021-12-07
"UHGG v2.0.1",MGYG000001158,2212762,10,99.19,0.81,MAG,"Collinsella sp900759335",2021-12-07
"UHGG v2.0.1",MGYG000001159,2232439,3,97.58,0.96,MAG,"Bifidobacterium pullorum",2021-12-07
"UHGG v2.0.1",MGYG000001160,2196853,218,99.33,0.67,MAG,"CAG-274 sp000432155",2021-12-07
"UHGG v2.0.1",MGYG000001161,2008323,2,96.77,0.81,MAG,"Collinsella sp900548265",2021-12-07
"UHGG v2.0.1",MGYG000001162,1612933,18,92.41,0,MAG,"UBA1822 sp900545365",2021-12-07
"UHGG v2.0.1",MGYG000001163,1959348,6,100,0.12,MAG,"CAG-1427 sp900542265",2021-12-07
"UHGG v2.0.1",MGYG000001164,3302780,89,97.61,0,MAG,"Prevotella lascolaii",2021-12-07
"UHGG v2.0.1",MGYG000001165,1950666,7,99.19,0.81,MAG,"Collinsella sp900758845",2021-12-07
"UHGG v2.0.1",MGYG000001166,2264247,2,89.43,3.02,MAG,"F23-B02 sp004557075",2021-12-07
"UHGG v2.0.1",MGYG000001167,1564270,36,99.19,0.12,MAG,"CAG-1427 sp000434775",2021-12-07
"UHGG v2.0.1",MGYG000001168,1867940,331,99.19,0.2,MAG,"CAG-1427 sp000436075",2021-12-07
"UHGG v2.0.1",MGYG000001169,2128230,1,83.81,2.01,MAG,Acutalibacter,2021-12-07
"UHGG v2.0.1",MGYG000001170,2224944,3,90,4.37,MAG,"UMGS1603 sp900759005",2021-12-07
"UHGG v2.0.1",MGYG000001171,2228600,3,81.4,2.25,MAG,"UMGS1590 sp900759105",2021-12-07
"UHGG v2.0.1",MGYG000001172,2065216,3,98.88,0,MAG,"Fusobacterium sp000235465",2021-12-07
"UHGG v2.0.1",MGYG000001173,2216826,1,98.39,0,MAG,"Collinsella sp900759335",2021-12-07
"UHGG v2.0.1",MGYG000001174,2698483,4,90.21,0.02,MAG,"UBA5446 sp900759385",2021-12-07
"UHGG v2.0.1",MGYG000001175,1277283,1,70.23,0.56,MAG,"UMGS1754 sp900759475",2021-12-07
"UHGG v2.0.1",MGYG000001176,1946454,38,100,0.81,MAG,"Collinsella sp002391315",2021-12-07
"UHGG v2.0.1",MGYG000001177,1850660,16,96.23,0,MAG,"Massilicoli timonensis",2021-12-07
"UHGG v2.0.1",MGYG000001178,2617965,15,98.1,0.69,MAG,"Anaerosacchariphilus sp900553635",2021-12-07
"UHGG v2.0.1",MGYG000001179,1990943,1,95.97,1.08,MAG,"Collinsella sp900759565",2021-12-07
"UHGG v2.0.1",MGYG000001180,2921277,5,99.43,0,MAG,"Muribaculum sp001701195",2021-12-07
"UHGG v2.0.1",MGYG000001181,1823630,1,58.25,0.51,MAG,UMGS1590,2021-12-07
